country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ARG,Argentina,CT LAS PALMAS,ARG0000066,6,-27.0289,-58.6997,Oil,,,,TURBODISEL SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,11.819,,84.037
ARG,Argentina,CT LIBERTADOR GENERAL SAN MARTIN,ARG0000170,15,-40.8421,-68.0869,Oil,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,12.844,,210.093
ARG,Argentina,CT LINCOLN,ARG0000036,15.002,-34.8578,-61.5206,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,50.769,,210.1
ARG,Argentina,CT LOBOS,ARG0000041,15.686,-35.1917,-59.0808,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,52.083,,219.7
ARG,Argentina,CT MAGDALENA,ARG0000005,25,-35.1001,-57.4839,Oil,,,,APR ENERGY SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,19.047,,350.2
ARG,Argentina,CT MATHEU,ARG0000163,41,-34.3931,-58.8372,Gas,,,,GENNEIA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,67.51,,691.4
ARG,Argentina,CT MEDANITOS (RINCON DE LOS SAUCES),ARG0000258,32,-37.4102,-68.9,Oil,,,,MEDANITO SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,216.807,,448.2
ARG,Argentina,CT MIRAMAR I,ARG0000022,20,-38.2472,-57.8242,Oil,,,,ENERGYST RENTAL SOLUTIONS ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,45.781,,280.1
ARG,Argentina,CT OLAVARRIA,ARG0000026,38.8,-36.9439,-60.2361,Gas,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,80.245,,654.3
ARG,Argentina,CT ORAN,ARG0000286,15,-23.1258,-64.3069,Oil,,,,INDUSTRIAS JUAN F SECCO,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,19.34,,210.1
ARG,Argentina,CT PARANA,ARG0000148,40,-31.7764,-60.4553,Gas,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,81.518,,674.5
ARG,Argentina,CT PARQUE INDUSTRIAL CATAMARCA,ARG0000056,15,-28.5339,-65.7997,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,30.633,,210.1
ARG,Argentina,CT PASO DE LA PATRIA,ARG0000141,7.2,-27.3236,-58.5667,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,7.369,,100.8
ARG,Argentina,CT PEHUAJO,ARG0000037,22.4,-35.8336,-61.8758,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,84.549,,313.7
ARG,Argentina,CT PINAMAR,ARG0000027,21,-37.0953,-56.8789,Gas,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,98.305,,354.1
ARG,Argentina,CT PIRANE,ARG0000154,16.25,-25.6786,-59.0756,Oil,,,,SULLAIR ARGENTINA SA,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,21.428,,227.6
ARG,Argentina,CT PLUSPETROL NORTE,ARG0000337,246,-26.9955,-65.166,Gas,,,2003,GENERADORA ELCTRICA TUCUMN SA,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,575.198,,4148.3
ARG,Argentina,CT RAFAELA,ARG0000315,19.2,-31.2567,-61.5203,Oil,,,,Unknown,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,14.69,,268.9
ARG,Argentina,CT REALICO,ARG0000184,24,-35.055,-64.2406,Oil,,,,INDUSTRIAS JUAN F SECCO,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,28.429,,336.1
ARG,Argentina,CT ROCA,ARG0000262,130,-31.8919,-60.0106,Gas,,,1995,CENTRAL TERMICA ROCA SA ALBANESI SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,252.591,,2192.2
ARG,Argentina,CT SAENZ PEÑA  I,ARG0000062,20,-26.8156,-60.4114,Oil,,,,APR ENERGY SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,20.875,,280.1
ARG,Argentina,CT SAENZ PEÑA  II,ARG0000060,15,-26.8153,-60.4125,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,15.918,,210.1
ARG,Argentina,CT SALTO,ARG0000038,22.5,-27.4597,-65.6055,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,77.323,,315.1
ARG,Argentina,CT SAN MARTIN NORTE III,ARG0000161,5.1,-34.5252,-58.6206,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,16.262,,71.4
ARG,Argentina,CT SAN MIGUEL NORTE III,ARG0000162,11.5,-34.5252,-58.6206,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,67.337,,161.1
ARG,Argentina,CT SANTA ROSA,ARG0000142,6,-28.2628,-58.0006,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,13.871,,84
ARG,Argentina,CT TARTAGAL,ARG0000288,10,-22.5406,-63.8056,Oil,,,,SOENERGY ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,12.588,,140.1
ARG,Argentina,CT TEREVINTOS,ARG0000057,8,-28.4289,-65.7878,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,9.432,,112.049
ARG,Argentina,CT TINOGASTA,ARG0000058,15,-28.0486,-67.5667,Oil,,,,SULLAIR ARGENTINA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,19.031,,210.093
ARG,Argentina,CT VENADO TUERTO,ARG0000316,19.2,-33.7736,-61.9564,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,18.083,,268.919
ARG,Argentina,CT VIALE,ARG0000143,10,-31.8919,-60.0106,Oil,,,,AGGREKO ARGENTINA SRL,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,9.29,,140.062
ARG,Argentina,CT VILLA ANGELA,ARG0000061,15,-27.5808,-60.7094,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,20.372,,210.093
ARG,Argentina,CT VILLA REGINA,ARG0000261,5,-39.0872,-67.0881,Oil,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,2.021,,70.031
ARG,Argentina,CUESTA DEL VIENTO,ARG0000297,10.55,-30.1833,-69.0667,Hydro,,,1997,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,15.321,,43.623
ARG,Argentina,DEAN FUNES,ARG0000088,70.12,-31.3934,-64.2059,Coal,Oil,Gas,1967,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,35.845,,40.297
ARG,Argentina,DIQUE,ARG0000157,68.44,-34.8902,-57.933,Oil,Gas,,1969,CENTRAL DIQUE SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,15.869,,958.583
ARG,Argentina,EL CADILLAL,ARG0000338,14,-26.6156,-65.1929,Hydro,,,1966,H TUCUMAN SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,44.52265,,57.889
ARG,Argentina,EL CARRIZAL,ARG0000196,17,-33.2993,-68.7199,Hydro,,,1971,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,56.4102,,70.294
ARG,Argentina,EL CHOCON,ARG0000255,1200,-39.2577,-68.7483,Hydro,,,1976,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,2614.7318,,4961.904
ARG,Argentina,EL TIGRE,ARG0000211,14.4,-34.61,-68.6136,Hydro,,,1989,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,30.51652,,59.543
ARG,Argentina,EL TUNAL,ARG0000276,11,-25.2323,-64.4762,Hydro,,,1972,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,48.447,,1862.523882
ARG,Argentina,EMBALSE,ARG0000112,648,-32.2316,-64.4422,Nuclear,,,1984,NASA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,711.029,,2115.648
ARG,Argentina,ESCABA,ARG0000339,24,-27.6589,-65.7633,Hydro,,,1956,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,113.64808,,99.238
ARG,Argentina,FITZ SIMON,ARG0000089,10.8,-32.1784,-64.4207,Hydro,,,1943,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,42.535,,44.657
ARG,Argentina,FLORENTINO AMEGHINO,ARG0000079,60,-43.6996,-66.4815,Hydro,,,1963,H AMEGHINO SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,186.42342,,248.095
ARG,Argentina,FUTALEUFU,ARG0000080,472,-43.1288,-71.63,Hydro,,,1978,H FUTALEUFU SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,2925.39324,,1951.682
ARG,Argentina,GENERACION FRIAS SA,ARG0000329,60,-28.6072,-65.1228,Gas,,,2015,GENERACIN FRAS SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,13.751,,1011.77
ARG,Argentina,GENERAL ACHA,ARG0000182,1.8,-37.4309,-64.716,Wind,,,,COOPERATIVA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,1.7343,,6.267
ARG,Argentina,GENERAL LEVALLE,ARG0000090,72.78,-34.0364,-63.9217,Oil,Gas,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,122.11,,1019.369
ARG,Argentina,GENERAL SAN MARTIN,ARG0000208,6,-33.0449,-68.9219,Hydro,,,1950,GEMSA  HIDROCUYO SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,16.061,,24.81
ARG,Argentina,GUILLERMO CESPEDES,ARG0000269,5.2,-39.56,-65.6817,Hydro,,,1963,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,,,,24.859,,21.502
ARG,Argentina,H. PICHI PICUN LEUFU,ARG0000272,285,-40.012,-69.9918,Hydro,,,1999,PETROBRAS ENERGIA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,917.8291,,1178.452
ARG,Argentina,JULIAN  ROMERO,ARG0000270,6.2,-38.8367,-68.038,Hydro,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,26.32,,25.637
ARG,Argentina,LA PLATA COGENERACION,ARG0000164,128,-34.889,-57.9206,Gas,,,1997,LA PLATA COGENERACION,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,704.0215,,2158.443
ARG,Argentina,LA RIOJA,ARG0000188,42,-29.3823,-66.8325,Oil,Gas,,,GENERACION RIOJANA SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,26.93,,588.259
ARG,Argentina,LA VIÑA,ARG0000094,16,-31.8708,-65.0349,Hydro,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,38.508,,66.159
